splits,accuracy,balanced_accuracy,recall,precision,AU_Prec_Rec_Curve,ROC_AUC,MCC
MCNC.RF.1.10.1,0.6875,0.6166666666666667,0.3333333333333333,0.6666666666666666,0.6486467236467236,0.75,0.28941438070815306
MCNC.SVM.1.10.1,0.8125,0.7833333333333333,0.6666666666666666,0.8,0.7703449328449329,0.8,0.5918640302493726
MCNC.RF.1.10.2,0.5,0.46031746031746035,0.14285714285714285,0.3333333333333333,0.4483124018838304,0.3650793650793651,-0.10087125544480041
MCNC.SVM.1.10.2,0.375,0.3492063492063492,0.14285714285714285,0.2,0.32005405308976737,0.2698412698412699,-0.32277655457716287
MCNC.RF.1.10.3,0.75,0.7333333333333334,0.6666666666666666,0.6666666666666666,0.759803391053391,0.8166666666666667,0.4666666666666667
MCNC.SVM.1.10.3,0.625,0.6333333333333333,0.6666666666666666,0.5,0.6774651274651274,0.75,0.2581988897471611
MCNC.RF.1.10.4,0.5625,0.6111111111111112,0.2222222222222222,1.0,0.6307212078045411,0.46031746031746035,0.3333333333333333
MCNC.SVM.1.10.4,0.375,0.3968253968253968,0.2222222222222222,0.4,0.47493656035322696,0.3650793650793651,-0.22084711628963774
MCNC.RF.1.10.5,0.6875,0.6833333333333333,0.6666666666666666,0.5714285714285714,0.4197570947570947,0.65,0.3578300267477955
MCNC.SVM.1.10.5,0.5,0.5,0.5,0.375,0.3701534576534577,0.55,0.0
MCNC.RF.2.1.1,0.4375,0.4841269841269841,0.1111111111111111,0.5,0.40311085519418854,0.20634920634920634,-0.047619047619047616
MCNC.SVM.2.1.1,0.375,0.38095238095238093,0.3333333333333333,0.42857142857142855,0.4590394944561611,0.3492063492063492,-0.23809523809523808
MCNC.RF.2.1.2,0.5625,0.4583333333333333,0.25,0.2,0.16255411255411256,0.22916666666666666,-0.0778498944161523
MCNC.SVM.2.1.2,0.4375,0.45833333333333337,0.5,0.2222222222222222,0.4725378787878788,0.6458333333333333,-0.07273929674533079
MCNC.RF.2.1.3,0.5625,0.5166666666666666,0.3333333333333333,0.4,0.32979497354497356,0.4333333333333333,0.034815531191139566
MCNC.SVM.2.1.3,0.5,0.4666666666666667,0.3333333333333333,0.3333333333333333,0.5298507048507048,0.6083333333333334,-0.06666666666666667
MCNC.RF.2.1.4,0.6,0.5714285714285714,0.14285714285714285,1.0,0.45608914894629177,0.30357142857142855,0.2857142857142857
MCNC.SVM.2.1.4,0.5333333333333333,0.5178571428571428,0.2857142857142857,0.5,0.5346522525093953,0.4642857142857143,0.040291148201269014
MCNC.RF.2.1.5,0.5333333333333333,0.4444444444444444,0.0,0.0,0.2926143301143301,0.2962962962962963,-0.21821789023599236
MCNC.SVM.2.1.5,0.6666666666666666,0.611111111111111,0.3333333333333333,0.6666666666666666,0.6372100122100122,0.5925925925925927,0.2721655269759087
MCNC.RF.2.2.1,0.5625,0.45,0.0,0.0,0.29507275132275135,0.36666666666666664,-0.2
MCNC.SVM.2.2.1,0.5625,0.48333333333333334,0.16666666666666666,0.3333333333333333,0.5581499518999519,0.6166666666666667,-0.041344911529736156
MCNC.RF.2.2.2,0.5625,0.5625,0.25,0.6666666666666666,0.4429868742368742,0.40625,0.16012815380508713
MCNC.SVM.2.2.2,0.4375,0.4375,0.125,0.3333333333333333,0.40172292984792984,0.375,-0.16012815380508713
MCNC.RF.2.2.3,0.625,0.5666666666666667,0.3333333333333333,0.5,0.4325944888444888,0.35,0.14907119849998599
MCNC.SVM.2.2.3,0.75,0.6666666666666666,0.3333333333333333,1.0,0.581845238095238,0.5833333333333333,0.4879500364742666
MCNC.RF.2.2.4,0.25,0.2,0.0,0.0,0.24784289784289787,0.2,-0.6
MCNC.SVM.2.2.4,0.4375,0.41666666666666663,0.3333333333333333,0.2857142857142857,0.412006512006512,0.6333333333333333,-0.16265001215808886
MCNC.RF.2.2.5,0.4666666666666667,0.5,0.0,0.0,0.35872981185481184,0.14285714285714288,0.0
MCNC.SVM.2.2.5,0.4,0.42857142857142855,0.0,0.0,0.6527893981018981,0.625,-0.2857142857142857
MCNC.RF.2.3.1,0.5625,0.4636363636363636,0.2,0.25,0.2643623043623044,0.4363636363636364,-0.0778498944161523
MCNC.SVM.2.3.1,0.625,0.5090909090909091,0.2,0.3333333333333333,0.24553571428571427,0.3818181818181819,0.021591675854376522
MCNC.RF.2.3.2,0.375,0.375,0.125,0.25,0.3694347319347319,0.296875,-0.2886751345948129
MCNC.SVM.2.3.2,0.4375,0.4375,0.25,0.4,0.8001259157509157,0.71875,-0.13483997249264842
MCNC.RF.2.3.3,0.5,0.47619047619047616,0.2857142857142857,0.4,0.3428057061985633,0.3650793650793651,-0.050964719143762556
MCNC.SVM.2.3.3,0.5625,0.5476190476190476,0.42857142857142855,0.5,0.5783074068788354,0.5714285714285714,0.09759000729485331
MCNC.RF.2.3.4,0.5625,0.5,0.0,0.0,0.29439994529280245,0.20634920634920637,0.0
MCNC.SVM.2.3.4,0.5,0.4444444444444444,0.0,0.0,0.49486703772418056,0.4920634920634921,-0.2277100170213244
MCNC.RF.2.3.5,0.4666666666666667,0.4464285714285714,0.14285714285714285,0.3333333333333333,0.3786166214737643,0.375,-0.1336306209562122
MCNC.SVM.2.3.5,0.4666666666666667,0.45535714285714285,0.2857142857142857,0.4,0.37869729476872327,0.375,-0.09449111825230681
MCNC.RF.2.4.1,0.5625,0.45,0.0,0.0,0.2838413900913901,0.31666666666666665,-0.2
MCNC.SVM.2.4.1,0.4375,0.41666666666666663,0.3333333333333333,0.2857142857142857,0.7151124338624338,0.6833333333333333,-0.16265001215808886
MCNC.RF.2.4.2,0.5,0.5555555555555556,0.1111111111111111,1.0,0.5993716931216931,0.5079365079365079,0.2277100170213244
MCNC.SVM.2.4.2,0.5,0.5555555555555556,0.1111111111111111,1.0,0.6537113349613349,0.5555555555555556,0.2277100170213244
MCNC.RF.2.4.3,0.5,0.4333333333333333,0.16666666666666666,0.25,0.2888826451326451,0.29999999999999993,-0.14907119849998599
MCNC.SVM.2.4.3,0.5625,0.5166666666666666,0.3333333333333333,0.4,0.3691544566544567,0.5333333333333332,0.034815531191139566
MCNC.RF.2.4.4,0.5,0.5,0.125,0.5,0.3496021339771339,0.203125,0.0
MCNC.SVM.2.4.4,0.5,0.5,0.625,0.5,0.6905013389388389,0.59375,0.0
MCNC.RF.2.4.5,0.6666666666666666,0.5340909090909092,0.25,0.3333333333333333,0.18366217116217115,0.25,0.07537783614444091
MCNC.SVM.2.4.5,0.6,0.48863636363636365,0.25,0.25,0.3793290043290043,0.6818181818181818,-0.022727272727272728
MCNC.RF.2.5.1,0.4375,0.5,0.0,0.0,0.488933674350341,0.39682539682539686,0.0
MCNC.SVM.2.5.1,0.5,0.5238095238095238,0.3333333333333333,0.6,0.6177021281187947,0.4761904761904762,0.050964719143762556
MCNC.RF.2.5.2,0.5,0.4166666666666667,0.25,0.16666666666666666,0.19379960317460315,0.3958333333333333,-0.14907119849998599
MCNC.SVM.2.5.2,0.6875,0.7083333333333333,0.75,0.42857142857142855,0.39643689643689645,0.375,0.363696483726654
MCNC.RF.2.5.3,0.5,0.4444444444444444,0.0,0.0,0.3021969102326245,0.23809523809523814,-0.2277100170213244
MCNC.SVM.2.5.3,0.4375,0.3888888888888889,0.0,0.0,0.5855029890744177,0.6507936507936507,-0.3333333333333333
MCNC.RF.2.5.4,0.5625,0.5,0.0,0.0,0.3896247601604744,0.4285714285714286,0.0
MCNC.SVM.2.5.4,0.5,0.47619047619047616,0.2857142857142857,0.4,0.6197614885114885,0.5555555555555556,-0.050964719143762556
MCNC.RF.2.5.5,0.6,0.5681818181818181,0.5,0.3333333333333333,0.23276515151515148,0.4772727272727273,0.12309149097933272
MCNC.SVM.2.5.5,0.6,0.5681818181818181,0.5,0.3333333333333333,0.2392496392496392,0.5,0.12309149097933272
MCNC.RF.2.6.1,0.5,0.5272727272727272,0.6,0.3333333333333333,0.24983225108225104,0.4,0.050964719143762556
MCNC.SVM.2.6.1,0.6875,0.7727272727272727,1.0,0.5,0.1981436618936619,0.2,0.5222329678670935
MCNC.RF.2.6.2,0.375,0.3333333333333333,0.0,0.0,0.28248309230452084,0.15873015873015872,-0.4236592728681617
MCNC.SVM.2.6.2,0.625,0.6031746031746031,0.42857142857142855,0.6,0.3786166214737643,0.4523809523809524,0.22084711628963774
MCNC.RF.2.6.3,0.6875,0.6587301587301587,0.42857142857142855,0.75,0.47990253793825216,0.5238095238095238,0.363696483726654
MCNC.SVM.2.6.3,0.5625,0.5476190476190476,0.42857142857142855,0.5,0.53000333000333,0.5079365079365079,0.09759000729485331
MCNC.RF.2.6.4,0.3125,0.4166666666666667,0.0,0.0,0.48482739482739484,0.24999999999999997,-0.3333333333333333
MCNC.SVM.2.6.4,0.5,0.5666666666666667,0.3,0.75,0.5723429348429349,0.35,0.14907119849998599
MCNC.RF.2.6.5,0.4666666666666667,0.41666666666666663,0.16666666666666666,0.25,0.2719590594590595,0.18518518518518517,-0.1846372364689991
MCNC.SVM.2.6.5,0.5333333333333333,0.5,0.3333333333333333,0.4,0.7174062049062049,0.6481481481481481,0.0
MCNC.RF.2.7.1,0.5,0.4333333333333333,0.16666666666666666,0.25,0.2584302271802272,0.2583333333333333,-0.14907119849998599
MCNC.SVM.2.7.1,0.6875,0.65,0.5,0.6,0.3673534798534799,0.44999999999999996,0.3133397807202561
MCNC.RF.2.7.2,0.8125,0.6282051282051282,0.3333333333333333,0.5,0.2177579365079365,0.5256410256410257,0.30261376633440124
MCNC.SVM.2.7.2,0.625,0.5128205128205128,0.3333333333333333,0.2,0.12792207792207794,0.30769230769230765,0.021591675854376522
MCNC.RF.2.7.3,0.4375,0.5,0.0,0.0,0.4711292565459232,0.35714285714285715,0.0
MCNC.SVM.2.7.3,0.5,0.5396825396825397,0.2222222222222222,0.6666666666666666,0.6857834295334295,0.6031746031746033,0.10087125544480041
MCNC.RF.2.7.4,0.1875,0.21428571428571427,0.0,0.0,0.3653196340696341,0.07142857142857142,-0.6546536707079771
MCNC.SVM.2.7.4,0.3125,0.32539682539682535,0.2222222222222222,0.3333333333333333,0.40223395431728765,0.22222222222222224,-0.3578300267477955
MCNC.RF.2.7.5,0.6,0.5,0.2,0.3333333333333333,0.27365800865800866,0.35,0.0
MCNC.SVM.2.7.5,0.6,0.6,0.6,0.42857142857142855,0.27435508935508934,0.4,0.18898223650461363
MCNC.RF.2.8.1,0.5,0.5,0.0,0.0,0.6357770701520702,0.515625,0.0
MCNC.SVM.2.8.1,0.6875,0.6875,0.625,0.7142857142857143,0.5335810023310024,0.421875,0.3779644730092272
MCNC.RF.2.8.2,0.625,0.5,0.0,0.0,0.24219715469715475,0.19166666666666665,0.0
MCNC.SVM.2.8.2,0.5625,0.48333333333333334,0.16666666666666666,0.3333333333333333,0.3415841103341103,0.44999999999999996,-0.041344911529736156
MCNC.RF.2.8.3,0.625,0.5,0.0,0.0,0.33472985347985346,0.4666666666666666,0.0
MCNC.SVM.2.8.3,0.5625,0.5166666666666666,0.3333333333333333,0.4,0.4850649350649351,0.5333333333333333,0.034815531191139566
MCNC.RF.2.8.4,0.625,0.5873015873015872,0.2857142857142857,0.6666666666666666,0.3853381737310309,0.4603174603174603,0.2219167619785609
MCNC.SVM.2.8.4,0.4375,0.42063492063492064,0.2857142857142857,0.3333333333333333,0.7468099360956504,0.6984126984126984,-0.16265001215808886
MCNC.RF.2.8.5,0.4375,0.3727272727272727,0.2,0.16666666666666666,0.22757478632478628,0.3363636363636364,-0.24370871833797697
MCNC.SVM.2.8.5,0.5625,0.5181818181818182,0.4,0.3333333333333333,0.23924145299145297,0.3636363636363636,0.034815531191139566
MCNC.RF.2.9.1,0.5625,0.5625,0.375,0.6,0.5576791264291264,0.5,0.13483997249264842
MCNC.SVM.2.9.1,0.75,0.75,0.625,0.8333333333333334,0.40696438977688976,0.3125,0.5163977794943222
MCNC.RF.2.9.2,0.5,0.5,0.5,0.25,0.19564393939393937,0.39583333333333337,0.0
MCNC.SVM.2.9.2,0.5625,0.4583333333333333,0.25,0.2,0.4475829725829725,0.5833333333333333,-0.0778498944161523
MCNC.RF.2.9.3,0.5,0.46031746031746035,0.14285714285714285,0.3333333333333333,0.42792604221175645,0.5238095238095238,-0.10087125544480041
MCNC.SVM.2.9.3,0.625,0.6031746031746031,0.42857142857142855,0.6,0.4644442858728573,0.4126984126984127,0.22084711628963774
MCNC.RF.2.9.4,0.4375,0.4841269841269841,0.1111111111111111,0.5,0.41612284320617654,0.253968253968254,-0.047619047619047616
MCNC.SVM.2.9.4,0.375,0.38095238095238093,0.3333333333333333,0.42857142857142855,0.6106116106116105,0.6666666666666667,-0.23809523809523808
MCNC.RF.2.9.5,0.5,0.47619047619047616,0.2857142857142857,0.4,0.3496058504987076,0.38095238095238093,-0.050964719143762556
MCNC.SVM.2.9.5,0.5,0.47619047619047616,0.2857142857142857,0.4,0.62006327006327,0.5873015873015873,-0.050964719143762556
MCNC.RF.2.10.1,0.4375,0.40476190476190477,0.14285714285714285,0.25,0.3372154631083203,0.34920634920634924,-0.21821789023599236
MCNC.SVM.2.10.1,0.1875,0.1984126984126984,0.2857142857142857,0.2,0.6767922553636838,0.6825396825396826,-0.6180700462007377
MCNC.RF.2.10.2,0.5625,0.5625,0.125,1.0,0.45802010489510486,0.28125,0.2581988897471611
MCNC.SVM.2.10.2,0.75,0.75,0.625,0.8333333333333334,0.3931256243756244,0.296875,0.5163977794943222
MCNC.RF.2.10.3,0.3125,0.3125,0.125,0.2,0.31963626651126653,0.109375,-0.40451991747794525
MCNC.SVM.2.10.3,0.4375,0.4375,0.375,0.42857142857142855,0.36993943556443554,0.265625,-0.1259881576697424
MCNC.RF.2.10.4,0.375,0.3333333333333333,0.0,0.0,0.2972030945245231,0.2142857142857143,-0.4236592728681617
MCNC.SVM.2.10.4,0.5,0.47619047619047616,0.2857142857142857,0.4,0.6242170527884814,0.6190476190476191,-0.050964719143762556
MCNC.RF.2.10.5,0.4375,0.3727272727272727,0.2,0.16666666666666666,0.2345833333333333,0.34545454545454546,-0.24370871833797697
MCNC.SVM.2.10.5,0.4375,0.3727272727272727,0.2,0.16666666666666666,0.3687445887445887,0.6636363636363637,-0.24370871833797697
MCNC.RF.3.1.1,0.5625,0.5476190476190476,0.42857142857142855,0.5,0.5752374609517467,0.6349206349206349,0.09759000729485331
MCNC.SVM.3.1.1,0.4375,0.42063492063492064,0.2857142857142857,0.3333333333333333,0.49822588126159556,0.4761904761904762,-0.16265001215808886
MCNC.RF.3.1.2,0.875,0.8571428571428572,0.7142857142857143,1.0,0.8871753246753247,0.873015873015873,0.7644707871564383
MCNC.SVM.3.1.2,0.875,0.873015873015873,0.8571428571428571,0.8571428571428571,0.88301936159079,0.873015873015873,0.746031746031746
MCNC.RF.3.1.3,0.75,0.7142857142857143,0.42857142857142855,1.0,0.7175720113220112,0.6190476190476191,0.5447047794019222
MCNC.SVM.3.1.3,0.5625,0.5476190476190476,0.42857142857142855,0.5,0.6866908884766028,0.6190476190476191,0.09759000729485331
MCNC.RF.3.1.4,0.7333333333333333,0.6666666666666666,0.3333333333333333,1.0,0.6878306878306878,0.75,0.4803844614152614
MCNC.SVM.3.1.4,0.6,0.5833333333333333,0.5,0.5,0.41836774336774335,0.5740740740740741,0.16666666666666666
MCNC.RF.3.1.5,0.8,0.75,0.6,0.75,0.8599999999999999,0.9400000000000001,0.533001790889026
MCNC.SVM.3.1.5,0.6666666666666666,0.6000000000000001,0.4,0.5,0.5364774114774115,0.6200000000000001,0.21320071635561041
MCNC.RF.3.2.1,0.75,0.75,0.5,1.0,0.7758838383838383,0.6875,0.5773502691896258
MCNC.SVM.3.2.1,0.75,0.75,0.75,0.75,0.8833739177489177,0.859375,0.5
MCNC.RF.3.2.2,0.5,0.4333333333333333,0.16666666666666666,0.25,0.43667328042328035,0.41666666666666663,-0.14907119849998599
MCNC.SVM.3.2.2,0.5,0.5666666666666667,0.8333333333333334,0.4166666666666667,0.3497169497169497,0.5166666666666667,0.14907119849998599
MCNC.RF.3.2.3,0.6875,0.6875,0.5,0.8,0.7018981018981019,0.609375,0.40451991747794525
MCNC.SVM.3.2.3,0.625,0.625,0.5,0.6666666666666666,0.7002003205128204,0.5625,0.2581988897471611
