splits,accuracy,balanced_accuracy,recall,precision,AU_Prec_Rec_Curve,ROC_AUC,MCC
MCNC.SVM.2.3.4,0.375,0.36507936507936506,0.2857142857142857,0.2857142857142857,0.8363160648874934,0.746031746031746,-0.2698412698412698
MCNC.RF.2.3.5,0.4666666666666667,0.4464285714285714,0.14285714285714285,0.3333333333333333,0.35695098552241405,0.2857142857142857,-0.1336306209562122
MCNC.SVM.2.3.5,0.3333333333333333,0.3214285714285714,0.14285714285714285,0.2,0.8668628990057561,0.8392857142857142,-0.37796447300922725
MCNC.RF.2.4.1,0.375,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3749063436563437,0.16666666666666666,-0.3333333333333333
MCNC.SVM.2.4.1,0.25,0.23333333333333334,0.16666666666666666,0.125,0.8964285714285714,0.85,-0.5163977794943222
MCNC.RF.2.4.2,0.5625,0.6111111111111112,0.2222222222222222,1.0,0.7156993469493469,0.5238095238095237,0.3333333333333333
MCNC.SVM.2.4.2,0.375,0.42857142857142855,0.0,0.0,0.6706352289685624,0.5079365079365079,-0.29277002188455997
MCNC.RF.2.4.3,0.375,0.4,0.5,0.3,0.39277574277574273,0.26666666666666666,-0.2
MCNC.SVM.2.4.3,0.4375,0.35,0.0,0.0,0.7320286195286195,0.8,-0.3721042037676254
MCNC.RF.2.4.4,0.3125,0.3125,0.25,0.2857142857142857,0.4409160284160284,0.203125,-0.3779644730092272
MCNC.SVM.2.4.4,0.25,0.25,0.125,0.16666666666666666,0.747470238095238,0.703125,-0.5163977794943222
MCNC.RF.2.4.5,0.4666666666666667,0.3977272727272727,0.25,0.16666666666666666,0.18847818847818848,0.3181818181818182,-0.1846372364689991
MCNC.SVM.2.4.5,0.4666666666666667,0.3181818181818182,0.0,0.0,0.7113095238095238,0.8181818181818181,-0.36363636363636365
MCNC.RF.2.5.1,0.4375,0.5,0.0,0.0,0.49703174911508247,0.4444444444444444,0.0
MCNC.SVM.2.5.1,0.3125,0.35714285714285715,0.0,0.0,0.6954924704924705,0.6666666666666667,-0.42857142857142855
MCNC.RF.2.5.2,0.5625,0.4583333333333333,0.25,0.2,0.17798520923520922,0.33333333333333337,-0.0778498944161523
MCNC.SVM.2.5.2,0.375,0.5,0.75,0.25,0.3125,0.6041666666666666,0.0
MCNC.RF.2.5.3,0.625,0.5714285714285714,0.14285714285714285,1.0,0.45197659483373764,0.3650793650793651,0.29277002188455997
MCNC.SVM.2.5.3,0.5,0.46031746031746035,0.14285714285714285,0.3333333333333333,0.6995761183261182,0.6666666666666666,-0.10087125544480041
MCNC.RF.2.5.4,0.5625,0.5158730158730158,0.14285714285714285,0.5,0.44527347652347654,0.3333333333333333,0.047619047619047616
MCNC.SVM.2.5.4,0.375,0.3492063492063492,0.14285714285714285,0.2,0.5628968253968253,0.6984126984126984,-0.32277655457716287
MCNC.RF.2.5.5,0.6666666666666666,0.45454545454545453,0.0,0.0,0.18043484293484294,0.2727272727272727,-0.16116459280507606
MCNC.SVM.2.5.5,0.3333333333333333,0.3068181818181818,0.25,0.125,0.2994047619047619,0.6363636363636365,-0.3424747597107866
MCNC.RF.2.6.1,0.375,0.43636363636363634,0.6,0.2727272727272727,0.2632097069597069,0.4181818181818182,-0.12727272727272726
MCNC.SVM.2.6.1,0.375,0.43636363636363634,0.6,0.2727272727272727,0.5031440781440781,0.6363636363636365,-0.12727272727272726
MCNC.RF.2.6.2,0.4375,0.3888888888888889,0.0,0.0,0.3185826078683222,0.29365079365079366,-0.3333333333333333
MCNC.SVM.2.6.2,0.4375,0.40476190476190477,0.14285714285714285,0.25,0.8092098377812662,0.8412698412698413,-0.21821789023599236
MCNC.RF.2.6.3,0.4375,0.3888888888888889,0.0,0.0,0.33946995464852614,0.3492063492063492,-0.3333333333333333
MCNC.SVM.2.6.3,0.4375,0.40476190476190477,0.14285714285714285,0.25,0.8244897959183672,0.8095238095238095,-0.21821789023599236
MCNC.RF.2.6.4,0.4375,0.55,0.1,1.0,0.5315105727605727,0.2,0.2
