"dataset","method","descriptor","testset","true_or_y_scrambled_labels_used","train_test_split","cv_split","accuracy","balanced_accuracy","recall","precision","AU_Prec_Rec_Curve","ROC_AUC","MCC","dataset_readable"
"MCLCNC","SVM","PT","CV","11","10","3",0.546218487394958,0.442708333333333,0.666666666666667,0.698795180722892,0.783094214012,0.591594827586207,-0.110602710709289,"DILIrank"
"MCLCNC","RF","PT","CV","11","10","4",0.579831932773109,0.505507246376812,0.971014492753623,0.582608695652174,0.643862713780882,0.527971014492754,0.0301644307031831,"DILIrank"
"MCLCNC","SVM","PT","CV","11","10","4",0.521008403361345,0.523623188405797,0.507246376811594,0.603448275862069,0.586267080194073,0.490289855072464,0.0466551019287056,"DILIrank"
"MCLCNC","RF","PT","CV","11","10","5",0.686440677966102,0.554482103262591,0.987012987012987,0.678571428571429,0.654419580247166,0.541336712068419,0.236176409061986,"DILIrank"
"MCLCNC","SVM","PT","CV","11","10","5",0.593220338983051,0.517263224580298,0.766233766233766,0.662921348314607,0.637481051190344,0.496674057649667,0.0381852118789433,"DILIrank"
"all","RF","PT","CV","1","1","1",0.733333333333333,0.719047619047619,0.666666666666667,0.625,0.666074894159717,0.747936507936508,0.432502013305646,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","1","1",0.787878787878788,0.769047619047619,0.7,0.711864406779661,0.6921974444247,0.755396825396826,0.540070536490236,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","1","2",0.676829268292683,0.675516882344191,0.783132530120482,0.65,0.723894935627045,0.715677524914473,0.359782852188429,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","1","2",0.689024390243902,0.688160047597799,0.759036144578313,0.670212765957447,0.729516844881464,0.723263424066637,0.380387308788909,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","1","3",0.628048780487805,0.622689326177698,0.512820512820513,0.634920634920635,0.590661464924717,0.651460942158617,0.251943026625564,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","1","3",0.689024390243902,0.685599284436494,0.615384615384615,0.695652173913043,0.709613651814178,0.723315444245677,0.375505646686134,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","1","4",0.652439024390244,0.658193779904306,0.579545454545455,0.71830985915493,0.715261597965849,0.677556818181818,0.318417466473619,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","1","4",0.670731707317073,0.676136363636364,0.602272727272727,0.736111111111111,0.741426463808923,0.689219497607656,0.35397043699707,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","1","5",0.634146341463415,0.632142857142857,0.55,0.647058823529412,0.647122098032627,0.673363095238095,0.268144103989257,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","1","5",0.670731707317073,0.67172619047619,0.7125,0.647727272727273,0.657048980702275,0.715625,0.344273056867833,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","2","1",0.715151515151515,0.712121212121212,0.696969696969697,0.63013698630137,0.663173958814455,0.75497398224671,0.418454571856449,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","2","1",0.703030303030303,0.691919191919192,0.636363636363636,0.626865671641791,0.643943326090436,0.718549127640037,0.38290190575181,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","2","2",0.63030303030303,0.630399647369968,0.614457831325301,0.6375,0.608649098302985,0.650161622098149,0.260914327882958,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","2","2",0.660606060606061,0.660079341757273,0.746987951807229,0.639175257731959,0.670312156540816,0.701439905965325,0.325215273989012,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","2","3",0.628048780487805,0.632258546051649,0.563218390804598,0.680555555555556,0.731223354139758,0.705776981639051,0.266010369701076,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","2","3",0.652439024390244,0.651515151515151,0.666666666666667,0.674418604651163,0.731341908088005,0.731303179579042,0.302826949711553,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","2","4",0.676829268292683,0.674385703648548,0.607594936708861,0.685714285714286,0.750642466451243,0.724944154877141,0.352331064067102,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","2","4",0.676829268292683,0.677959791511541,0.708860759493671,0.651162790697674,0.759986342139316,0.740282948622487,0.356105241002187,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","2","5",0.646341463414634,0.647747747747748,0.662162162162162,0.597560975609756,0.677154190313924,0.68993993993994,0.294085848837523,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","2","5",0.652439024390244,0.650900900900901,0.635135135135135,0.61038961038961,0.642441812979803,0.688288288288288,0.300922009948255,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","3","1",0.672727272727273,0.662795924483069,0.591549295774648,0.626865671641791,0.665823805121153,0.678453700928978,0.328258655203058,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","3","1",0.654545454545455,0.657177105184297,0.676056338028169,0.585365853658537,0.725493672853493,0.703101588252922,0.311290889411082,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","3","2",0.660606060606061,0.66,0.666666666666667,0.697674418604651,0.743405412741109,0.715111111111111,0.318962108426246,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","3","2",0.696969696969697,0.69,0.766666666666667,0.704081632653061,0.772001182307342,0.732518518518519,0.38528761048887,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","3","3",0.701219512195122,0.697492163009404,0.636363636363636,0.7,0.69916207219829,0.736303925959098,0.398539988696921,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","3","3",0.725609756097561,0.721227048813256,0.649350649350649,0.735294117647059,0.832281574746646,0.821092700403045,0.448211646832336,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","3","4",0.689024390243902,0.6881038647343,0.680555555555556,0.636363636363636,0.610318089088034,0.704936594202899,0.374095847231988,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","3","4",0.676829268292683,0.678743961352657,0.694444444444444,0.617283950617284,0.653037106965167,0.723052536231884,0.354846054355355,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","3","5",0.695121951219512,0.695160089352197,0.69620253164557,0.679012345679012,0.754155301724611,0.773790022338049,0.390087879812396,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","3","5",0.75,0.749441548771407,0.734177215189873,0.743589743589744,0.814309998285449,0.80945644080417,0.499143329438212,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","4","1",0.757575757575758,0.742424242424242,0.666666666666667,0.709677419354839,0.729825378205416,0.766375880012244,0.490434655132786,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","4","1",0.678787878787879,0.679292929292929,0.681818181818182,0.584415584415584,0.713548382953413,0.742959902050811,0.352124322880806,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","4","2",0.646341463414634,0.648948948948949,0.622222222222222,0.7,0.718612568663702,0.680555555555556,0.296565014711459,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","4","2",0.609756097560976,0.6,0.7,0.63,0.708926735064143,0.68003003003003,0.204022057631032,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","4","3",0.707317073170732,0.707868511081363,0.662650602409639,0.733333333333333,0.74029977541576,0.734791015915514,0.417229129326769,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","4","3",0.676829268292683,0.676260597947345,0.72289156626506,0.666666666666667,0.749663025478025,0.765134612524171,0.354184601405023,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","4","4",0.567073170731707,0.578385899814471,0.636363636363636,0.471910112359551,0.494401021927268,0.61734693877551,0.154321812121429,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","4","4",0.676829268292683,0.670222634508349,0.636363636363636,0.591549295774648,0.560118116391868,0.673933209647495,0.336947051507245,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","4","5",0.670731707317073,0.670238095238095,0.69047619047619,0.674418604651163,0.6866730723653,0.708333333333333,0.34078059481994,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","4","5",0.676829268292683,0.678869047619048,0.595238095238095,0.72463768115942,0.778848292868905,0.773660714285714,0.362212537527468,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","5","1",0.721212121212121,0.716853408029879,0.698412698412698,0.619718309859155,0.692967718173991,0.760504201680672,0.425572451353815,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","5","1",0.721212121212121,0.704715219421102,0.634920634920635,0.634920634920635,0.606999980448738,0.707905384375973,0.409430438842204,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","5","2",0.654545454545455,0.653664998528113,0.674418604651163,0.666666666666667,0.720952566915903,0.673314689431852,0.307511099014817,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","5","2",0.690909090909091,0.689063879894024,0.732558139534884,0.692307692307692,0.726809291169319,0.707315278186635,0.379808584903688,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","5","3",0.684848484848485,0.682760141093474,0.567901234567901,0.73015873015873,0.690293508092894,0.71141975308642,0.376117267415714,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","5","3",0.696969696969697,0.696428571428571,0.666666666666667,0.701298701298701,0.724344496140634,0.730305702527925,0.393667994375868,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","5","4",0.713414634146341,0.707330001514463,0.661971830985915,0.671428571428571,0.618955180745638,0.730577010449796,0.415384080570096,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","5","4",0.670731707317073,0.666363774042102,0.633802816901408,0.616438356164384,0.653411407881772,0.745267302741178,0.331724296748503,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","5","5",0.621951219512195,0.620224719101124,0.640449438202247,0.655172413793103,0.753387990843314,0.711310861423221,0.240018331735891,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","5","5",0.695121951219512,0.690786516853933,0.741573033707865,0.709677419354839,0.73676308337969,0.725393258426966,0.383647755119417,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","6","1",0.63030303030303,0.625561881929877,0.591549295774648,0.567567567567568,0.615850868909018,0.654330236739586,0.250002503173969,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","6","1",0.654545454545455,0.650284686844471,0.619718309859155,0.594594594594595,0.705692151750774,0.70257716511837,0.29922733971777,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","6","2",0.63030303030303,0.630882352941176,0.611764705882353,0.65,0.743284440311488,0.684338235294118,0.261764705882353,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","6","2",0.678787878787879,0.676838235294118,0.741176470588235,0.670212765957447,0.71255120100181,0.719705882352941,0.356999430408597,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","6","3",0.654545454545455,0.657720588235294,0.552941176470588,0.712121212121212,0.638891996988214,0.666985294117647,0.321797951467419,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","6","3",0.648484848484848,0.65,0.6,0.68,0.668992546311957,0.662867647058824,0.301109061083632,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","6","4",0.664634146341463,0.665842696629213,0.68,0.621951219512195,0.6933661522514,0.747715355805244,0.330474633135536,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","6","4",0.725609756097561,0.722022471910112,0.68,0.708333333333333,0.735786970998622,0.775580524344569,0.445751078265246,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","6","5",0.640243902439024,0.638588588588589,0.621621621621622,0.597402597402597,0.608818196803052,0.66966966966967,0.276369169335561,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","6","5",0.646341463414634,0.642942942942943,0.608108108108108,0.608108108108108,0.624691727342923,0.700900900900901,0.285885885885886,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","7","1",0.56969696969697,0.59047619047619,0.666666666666667,0.43956043956044,0.594863993650017,0.663015873015873,0.175024167488058,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","7","1",0.533333333333333,0.547619047619048,0.6,0.404494382022472,0.59308617187312,0.636031746031746,0.0919134729427947,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","7","2",0.721212121212121,0.720834557743168,0.783132530120482,0.698924731182796,0.721474092331531,0.734352042315604,0.445282145320746,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","7","2",0.739393939393939,0.73905377607993,0.795180722891566,0.717391304347826,0.805549090233029,0.798266235674405,0.481300410945145,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","7","3",0.684848484848485,0.68921308576481,0.609195402298851,0.746478873239437,0.702668570434327,0.692749778956675,0.381588247622242,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","7","3",0.709090909090909,0.710212201591512,0.689655172413793,0.740740740740741,0.724963151389408,0.762894193928677,0.419867917958074,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","7","4",0.660606060606061,0.657720588235294,0.5625,0.681818181818182,0.705395131781044,0.719264705882353,0.321797951467419,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","7","4",0.733333333333333,0.733823529411765,0.75,0.714285714285714,0.775275941934631,0.77610294117647,0.467509576222051,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","7","5",0.634146341463415,0.634538152610442,0.666666666666667,0.620689655172414,0.68381246557013,0.691358024691358,0.269557873937654,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","7","5",0.640243902439024,0.640116019634092,0.62962962962963,0.6375,0.61721320325506,0.652387327086122,0.280294584082994,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","8","1",0.660606060606061,0.649787750151607,0.588235294117647,0.588235294117647,0.58398921279776,0.609915100060643,0.299575500303214,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","8","1",0.672727272727273,0.666691934505761,0.632352941176471,0.597222222222222,0.688436865239212,0.695724681625227,0.330885078958466,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","8","2",0.666666666666667,0.667947959787108,0.651685393258427,0.707317073170732,0.765379326758572,0.735141927853341,0.334857904538106,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","8","2",0.678787878787879,0.673418095801301,0.741573033707865,0.6875,0.710945474953457,0.696333530455352,0.350482264685754,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","8","3",0.606060606060606,0.598214285714286,0.480519480519481,0.596774193548387,0.561851185845036,0.627361275088548,0.202337742261638,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","8","3",0.636363636363636,0.632305194805195,0.571428571428571,0.619718309859155,0.668246684807701,0.70159386068477,0.266624767496209,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","8","4",0.593939393939394,0.594444444444444,0.6,0.548780487804878,0.622559747049984,0.662074074074074,0.18811019168532,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","8","4",0.636363636363636,0.637777777777778,0.653333333333333,0.590361445783133,0.604003315526602,0.666,0.274419573752703,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","8","5",0.74390243902439,0.744310575635877,0.777777777777778,0.724137931034483,0.729978592855822,0.778818979622192,0.48949564172758,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","8","5",0.75609756097561,0.755317566562546,0.691358024691358,0.788732394366197,0.81198741473402,0.811988695522832,0.515254269553064,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","9","1",0.739393939393939,0.732323232323232,0.696969696969697,0.666666666666667,0.708385501991771,0.759871441689624,0.461479103495449,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","9","1",0.672727272727273,0.674242424242424,0.681818181818182,0.576923076923077,0.642337604230847,0.712580348943985,0.34195309423378,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","9","2",0.727272727272727,0.728174603174603,0.777777777777778,0.7,0.775774274388354,0.780643738977072,0.458170966911518,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","9","2",0.709090909090909,0.709876543209877,0.753086419753086,0.685393258426966,0.795905305216384,0.778145208700764,0.420992395542362,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","9","3",0.642424242424242,0.64252130473112,0.658536585365854,0.635294117647059,0.674916106959016,0.685938877461064,0.285168335827007,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","9","3",0.648484848484848,0.648692330296797,0.682926829268293,0.636363636363636,0.707532246210279,0.703864237437555,0.298042252597096,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","9","4",0.536585365853659,0.534988038277512,0.513157894736842,0.5,0.48979190344797,0.540819377990431,0.0698716813356891,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","9","4",0.585365853658537,0.586722488038278,0.605263157894737,0.547619047619048,0.572381228848814,0.619019138755981,0.173031519049691,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","9","5",0.646341463414634,0.648101265822785,0.6,0.68,0.690000504659051,0.715413253909159,0.297088704251295,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","9","5",0.695121951219512,0.695160089352197,0.694117647058824,0.710843373493976,0.750216779211756,0.764929262844378,0.390087879812396,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","10","1",0.703030303030303,0.704988807163415,0.711864406779661,0.567567567567568,0.591413208315562,0.739366805244644,0.395095903125014,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","10","1",0.733333333333333,0.698512951710905,0.576271186440678,0.641509433962264,0.618578967394452,0.742564758554525,0.407521789761129,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","10","2",0.684848484848485,0.686067019400353,0.753086419753086,0.655913978494624,0.701435234804167,0.711934156378601,0.375123115242868,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","10","2",0.63030303030303,0.630952380952381,0.666666666666667,0.613636363636364,0.660042623901829,0.676219870664315,0.262445329583912,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","10","3",0.624242424242424,0.622735372735373,0.637362637362637,0.666666666666667,0.781199700077521,0.716661716661717,0.244528435867901,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","10","3",0.745454545454545,0.742723492723493,0.769230769230769,0.769230769230769,0.81979822801081,0.792693792693793,0.485446985446985,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","10","4",0.695121951219512,0.690789473684211,0.631578947368421,0.685714285714286,0.71399566292432,0.735346889952153,0.384697701096073,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","10","4",0.780487804878049,0.781997607655502,0.802631578947368,0.74390243902439,0.782869244358751,0.796875,0.562483386251196,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","1","10","5",0.634146341463415,0.634686895731073,0.590361445783133,0.653333333333333,0.677440733804071,0.65960136843671,0.270340591488651,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","1","10","5",0.658536585365854,0.659378253755764,0.590361445783133,0.690140845070423,0.707590445349025,0.743343745351777,0.321639935814802,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","1","1",0.575757575757576,0.5625,0.363636363636364,0.571428571428571,0.530972362458328,0.580357142857143,0.136480208421003,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","1","1",0.515151515151515,0.504058441558441,0.337662337662338,0.472727272727273,0.468233695187302,0.469598583234947,0.00859010165930062,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","1","2",0.518292682926829,0.513392857142857,0.3125,0.510204081632653,0.508135194130448,0.512053571428571,0.0292510128338544,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","1","2",0.548780487804878,0.544642857142857,0.375,0.555555555555556,0.514918357171607,0.516815476190476,0.0949671470496983,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","1","3",0.524390243902439,0.534921816827997,0.247058823529412,0.6,0.577117954807552,0.58927773641102,0.0851767287699872,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","1","3",0.524390243902439,0.53090096798213,0.352941176470588,0.566037735849057,0.523712985397336,0.521965748324646,0.0660276231671727,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","1","4",0.597560975609756,0.57487922705314,0.388888888888889,0.56,0.510896029089875,0.591711956521739,0.161441090485331,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","1","4",0.530487804878049,0.525664251207729,0.486111111111111,0.466666666666667,0.424722721763856,0.444444444444444,0.0511320400169311,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","1","5",0.554878048780488,0.520594965675057,0.304347826086957,0.456521739130435,0.42786086683525,0.530434782608696,0.0452644759464473,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","1","5",0.597560975609756,0.555453852021358,0.289855072463768,0.540540540540541,0.369781912716255,0.431121281464531,0.130992171105956,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","2","1",0.539393939393939,0.525162337662338,0.311688311688312,0.51063829787234,0.484747659590142,0.485242030696576,0.0556259892730246,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","2","1",0.503030303030303,0.492694805194805,0.337662337662338,0.456140350877193,0.456644766005143,0.490112160566706,-0.0153284834871241,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","2","2",0.539393939393939,0.537834263884807,0.280487804878049,0.575,0.541312230107231,0.569938289744343,0.0882828316280711,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","2","2",0.478787878787879,0.477593300029386,0.280487804878049,0.46,0.499731657247909,0.500440787540406,-0.0487550879968255,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","2","3",0.530487804878049,0.518336314847943,0.269230769230769,0.51219512195122,0.532327800338,0.523181276088253,0.0422954934437814,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","2","3",0.548780487804878,0.546511627906977,0.5,0.527027027027027,0.48485740860376,0.532871198568873,0.0933578729225483,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","2","4",0.585365853658537,0.567028985507246,0.416666666666667,0.535714285714286,0.535142866478498,0.566047705314009,0.140296524517931,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","2","4",0.50609756097561,0.522041062801932,0.652777777777778,0.456310679611651,0.511485789958263,0.556159420289855,0.0452625648125353,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","2","5",0.573170731707317,0.558501872659176,0.386666666666667,0.547169811320755,0.482009151802053,0.549288389513109,0.1246309698641,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","2","5",0.536585365853659,0.535280898876405,0.52,0.493670886075949,0.522953221360383,0.557303370786517,0.0703513221228557,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","3","1",0.575757575757576,0.572751322751323,0.407407407407407,0.6,0.538864349546074,0.572310405643739,0.154303349962092,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","3","1",0.490909090909091,0.488756613756614,0.37037037037037,0.476190476190476,0.530405936708469,0.517783656672546,-0.0231386979954179,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","3","2",0.56969696969697,0.571040258595357,0.349397590361446,0.630434782608696,0.563340068730748,0.5611960035263,0.15842660119295,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","3","2",0.527272727272727,0.528136937995886,0.385542168674699,0.542372881355932,0.536494495750393,0.554731119600353,0.0587048338381565,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","3","3",0.536585365853659,0.5482907896701,0.35632183908046,0.607843137254902,0.603571728508899,0.532243618450515,0.104129787467635,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","3","3",0.51219512195122,0.510374682788476,0.540229885057471,0.540229885057471,0.565395606824365,0.516868189281982,0.0207493655769518,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","3","4",0.530487804878049,0.517463235294118,0.441176470588235,0.434782608695652,0.41907345454889,0.501225490196078,0.0348544654182329,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","3","4",0.536585365853659,0.516237745098039,0.397058823529412,0.435483870967742,0.431007388219249,0.509803921568627,0.0329951310343632,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","3","5",0.542682926829268,0.537978468899522,0.473684210526316,0.507042253521127,0.532268828131292,0.532894736842105,0.0764442688887517,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","3","5",0.530487804878049,0.525717703349282,0.460526315789474,0.492957746478873,0.515611124885848,0.521232057416268,0.0517654104286035,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","4","1",0.509090909090909,0.534373151981076,0.213483146067416,0.633333333333333,0.547754674603862,0.514192785334122,0.0888430872866174,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","4","1",0.503030303030303,0.521067415730337,0.292134831460674,0.577777777777778,0.525785551913308,0.467400946185689,0.04715700129923,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","4","2",0.573170731707317,0.567940074906367,0.506666666666667,0.535211267605634,0.497054807477643,0.560074906367041,0.136618968941229,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","4","2",0.49390243902439,0.490711610486891,0.453333333333333,0.447368421052632,0.47449365788843,0.504644194756554,-0.0185587156592662,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","4","3",0.542682926829268,0.537752808988764,0.48,0.5,0.482716497941407,0.563071161048689,0.0757957299074507,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","4","3",0.50609756097561,0.498801498127341,0.413333333333333,0.455882352941176,0.456821951322494,0.521647940074906,-0.00242384182233533,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","4","4",0.554878048780488,0.543140767278698,0.350649350649351,0.54,0.508829795077664,0.539110314972384,0.0935374275161902,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","4","4",0.597560975609756,0.587102552619794,0.415584415584416,0.60377358490566,0.436331452732629,0.393193013882669,0.185894458190736,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","4","5",0.530487804878049,0.524085503537558,0.465753424657534,0.472222222222222,0.480296198269093,0.508730995032365,0.0482400434397445,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","4","5",0.530487804878049,0.543052837573386,0.657534246575342,0.48,0.499337689263805,0.533418636158362,0.0877251088129428,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","5","1",0.533333333333333,0.540073529411765,0.317647058823529,0.58695652173913,0.519804900255157,0.515882352941176,0.0893284193686963,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","5","1",0.460606060606061,0.456617647058824,0.588235294117647,0.480769230769231,0.482232607587646,0.459191176470588,-0.0898288765392683,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","5","2",0.533333333333333,0.524314765694076,0.358974358974359,0.509090909090909,0.483149869206569,0.51429413498379,0.0515026202624605,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","5","2",0.484848484848485,0.494252873563218,0.666666666666667,0.468468468468468,0.531775457051346,0.53544061302682,-0.0122300802212635,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","5","3",0.575757575757576,0.566558441558442,0.428571428571429,0.559322033898305,0.524185736161584,0.581242621015348,0.138560965358614,"DILIrank 
 (+SIDER)"
"all","SVM","PT","CV","2","5","3",0.515151515151515,0.518668831168831,0.571428571428571,0.483516483516484,0.450088968160586,0.518004722550177,0.037453918962549,"DILIrank 
 (+SIDER)"
"all","RF","PT","CV","2","5","4",0.49390243902439,0.509553664726079,0.252873563218391,0.55,0.557115877387109,0.523436333781161,0.0222056833481632,"DILIrank 
 (+SIDER)"
