"dataset","method","descriptor","testset","true_or_y_scrambled_labels_used","train_test_split","cv_split","accuracy","balanced_accuracy","recall","precision","AU_Prec_Rec_Curve","ROC_AUC","MCC","X","specificity","dataset_readable"
"MCNC","RF","PT","CV","3","7","5",0.583333333333333,0.561688311688312,0.464285714285714,0.464285714285714,0.473951452696677,0.536931818181818,0.123376623376623,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","7","5",0.680555555555556,0.673701298701299,0.642857142857143,0.580645161290323,0.290884759486268,0.321022727272727,0.342031133629099,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","8","1",0.547945205479452,0.464583333333333,0.2,0.277777777777778,0.305013103890694,0.473333333333333,-0.0779849333631172,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","8","1",0.547945205479452,0.5125,0.4,0.357142857142857,0.338593795956306,0.5275,0.0243975018237133,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","8","2",0.597222222222222,0.597222222222222,0.25,0.818181818181818,0.614656836651597,0.577932098765432,0.270232002768764,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","8","2",0.583333333333333,0.583333333333333,0.555555555555556,0.588235294117647,0.442712848409312,0.409722222222222,0.166924465222397,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","8","3",0.541666666666667,0.452340425531915,0.16,0.25,0.319787509812047,0.50468085106383,-0.109155364581963,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","8","3",0.472222222222222,0.46468085106383,0.44,0.314285714285714,0.321678138836621,0.511489361702128,-0.0672859323901324,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","8","4",0.541666666666667,0.525541795665635,0.235294117647059,0.533333333333333,0.460311222868715,0.46594427244582,0.0627956588422426,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","8","4",0.513888888888889,0.513157894736842,0.5,0.485714285714286,0.464028752810018,0.462848297213622,0.0262852901903358,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","8","5",0.555555555555556,0.490476190476191,0.1,0.375,0.384791976909679,0.48968253968254,-0.0298807152333598,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","8","5",0.5,0.495238095238095,0.466666666666667,0.411764705882353,0.478452743570488,0.534126984126984,-0.00940512813339942,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","9","1",0.527777777777778,0.503608660785886,0.379310344827586,0.407407407407407,0.494477604444448,0.522854851643946,0.00731174680034717,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","9","1",0.583333333333333,0.561347233360064,0.448275862068966,0.481481481481482,0.342179535184421,0.420208500400962,0.124299695605902,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","9","2",0.513888888888889,0.478571428571428,0.266666666666667,0.380952380952381,0.360434059950575,0.440873015873016,-0.0464850981039978,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","9","2",0.569444444444444,0.569047619047619,0.566666666666667,0.485714285714286,0.454994730727857,0.561507936507937,0.136216303767296,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","9","3",0.597222222222222,0.597222222222222,0.472222222222222,0.62962962962963,0.57569194378155,0.560956790123457,0.200821358692236,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","9","3",0.625,0.625,0.694444444444444,0.609756097560976,0.583197249134303,0.598765432098765,0.252446721053946,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","9","4",0.680555555555556,0.648356054530874,0.482758620689655,0.636363636363636,0.571530114766646,0.626303127506014,0.31591638760459,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","9","4",0.625,0.590617481956696,0.413793103448276,0.545454545454545,0.449449852695415,0.538091419406576,0.192965144861182,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","9","5",0.5,0.506191950464396,0.394736842105263,0.535714285714286,0.529013994531493,0.444272445820434,0.0126818721879741,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","9","5",0.444444444444444,0.445820433436532,0.421052631578947,0.470588235294118,0.501164432301583,0.459752321981424,-0.108359133126935,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","10","1",0.541666666666667,0.461702127659575,0.2,0.277777777777778,0.282178638146316,0.398723404255319,-0.0842151921066519,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","10","1",0.5,0.448510638297872,0.28,0.28,0.306176421242104,0.465106382978723,-0.102978723404255,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","10","2",0.541666666666667,0.523310023310023,0.303030303030303,0.5,0.426799292589355,0.468142968142968,0.0518615278817878,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","10","2",0.555555555555556,0.554778554778555,0.545454545454545,0.514285714285714,0.462281022607795,0.516705516705517,0.109218184972155,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","10","3",0.513888888888889,0.49375,0.3125,0.434782608695652,0.462812066106318,0.49296875,-0.0133214972605759,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","10","3",0.527777777777778,0.53125,0.5625,0.473684210526316,0.408989669711949,0.4765625,0.0622090752241799,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","10","4",0.569444444444444,0.487458193979933,0.192307692307692,0.333333333333333,0.339594319646036,0.500418060200669,-0.0296669300442481,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","10","4",0.597222222222222,0.592809364548495,0.576923076923077,0.454545454545454,0.366996940733165,0.433528428093646,0.178936159216088,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","3","10","5",0.5,0.531468531468531,0.153846153846154,0.666666666666667,0.582066537337939,0.483294483294483,0.0948209311861521,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","3","10","5",0.458333333333333,0.46037296037296,0.435897435897436,0.5,0.503741385782341,0.459207459207459,-0.0791005751795971,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","1","1",0.430555555555556,0.475,0.075,0.428571428571429,0.533366546556138,0.472265625,-0.0838627869377535,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","1","1",0.458333333333333,0.465625,0.4,0.516129032258065,0.50650295077309,0.4796875,-0.0689929813189896,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","1","2",0.625,0.56438127090301,0.346153846153846,0.473684210526316,0.351820768078527,0.474916387959866,0.140326726983797,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","1","2",0.541666666666667,0.515886287625418,0.423076923076923,0.379310344827586,0.412050582890844,0.505852842809364,0.0311160728821179,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","1","3",0.625,0.530844155844156,0.107142857142857,0.6,0.416129594182035,0.46875,0.118300296971804,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","1","3",0.555555555555556,0.532467532467532,0.428571428571429,0.428571428571429,0.354714287839853,0.456574675324675,0.0649350649350649,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","1","4",0.577464788732394,0.548076923076923,0.25,0.571428571428571,0.50722890726172,0.543669871794872,0.12024651756097,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","1","4",0.577464788732394,0.578926282051282,0.59375,0.527777777777778,0.482926748541493,0.527644230769231,0.157099086940768,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","1","5",0.492957746478873,0.454326923076923,0.0625,0.25,0.346542876772504,0.335336538461538,-0.143741539008841,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","1","5",0.422535211267606,0.415464743589744,0.34375,0.354838709677419,0.435841271948039,0.40625,-0.169615024738491,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","2","1",0.569444444444444,0.528125,0.15625,0.555555555555556,0.484323115929475,0.57578125,0.0845154254728517,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","2","1",0.541666666666667,0.546875,0.59375,0.487179487179487,0.523705095068178,0.60078125,0.0934946990008457,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","2","2",0.555555555555556,0.51981351981352,0.0909090909090909,0.6,0.537202314748199,0.536130536130536,0.0776709289049146,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","2","2",0.611111111111111,0.610722610722611,0.606060606060606,0.571428571428571,0.595908577456407,0.644910644910645,0.220760161113931,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","2","3",0.486111111111111,0.486111111111111,0.166666666666667,0.461538461538462,0.45093920550133,0.408179012345679,-0.0361079072337059,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","2","3",0.402777777777778,0.402777777777778,0.5,0.418604651162791,0.484042588198578,0.42283950617284,-0.19822791512601,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","2","4",0.492957746478873,0.444758064516129,0.0645161290322581,0.222222222222222,0.410344439055542,0.5,-0.164699630600791,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","2","4",0.492957746478873,0.495564516129032,0.516129032258065,0.432432432432433,0.387852684842262,0.456048387096774,-0.00880727428972098,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","2","5",0.704225352112676,0.581372549019608,0.3,0.461538461538462,0.443847217556237,0.647058823529412,0.189287671667329,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","2","5",0.605633802816901,0.588725490196078,0.55,0.366666666666667,0.461396267972088,0.641176470588235,0.161594261175017,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","3","1",0.708333333333333,0.617446808510638,0.32,0.666666666666667,0.453456999628082,0.57531914893617,0.300070913604583,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","3","1",0.611111111111111,0.580425531914894,0.48,0.444444444444444,0.302550464982865,0.437446808510638,0.158181151202489,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","3","2",0.513888888888889,0.459087332808812,0.0645161290322581,0.25,0.353367991115072,0.402439024390244,-0.128921569360678,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","3","2",0.513888888888889,0.498426435877262,0.387096774193548,0.428571428571429,0.418710271045193,0.501573564122738,-0.00319655265073924,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","3","3",0.597222222222222,0.544059795436664,0.161290322580645,0.625,0.518148454687509,0.531864673485445,0.138838613157653,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","3","3",0.652777777777778,0.647915027537372,0.612903225806452,0.59375,0.381030669814597,0.391424075531078,0.29478819290841,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","3","4",0.507042253521127,0.477671451355662,0.0606060606060606,0.333333333333333,0.411693004353797,0.433811802232855,-0.0800768452746689,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","3","4",0.507042253521127,0.503588516746411,0.454545454545454,0.46875,0.485830989808042,0.492822966507177,0.00719426529071889,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","3","5",0.549295774647887,0.516826923076923,0.1875,0.5,0.406943979285436,0.419871794871795,0.0446812556039645,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","3","5",0.47887323943662,0.469551282051282,0.375,0.413793103448276,0.442262122109123,0.490384615384615,-0.0616428422993015,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","4","1",0.486111111111111,0.429430633520449,0.137931034482759,0.25,0.329685626907846,0.40737770649559,-0.166504293303191,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","4","1",0.402777777777778,0.421411387329591,0.517241379310345,0.340909090909091,0.389313875775583,0.534883720930233,-0.158131172347066,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","4","2",0.513888888888889,0.443979933110368,0.192307692307692,0.263157894736842,0.300258691297381,0.413461538461538,-0.122102476726161,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","4","2",0.513888888888889,0.535953177257525,0.615384615384615,0.390243902439024,0.334147329087814,0.470735785953177,0.0697525495265642,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","4","3",0.597222222222222,0.55625,0.1875,0.666666666666667,0.482966084361965,0.519921875,0.169030850945703,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","4","3",0.527777777777778,0.5375,0.625,0.476190476190476,0.414841824612992,0.421875,0.0755928946018454,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","4","4",0.577464788732394,0.545272435897436,0.21875,0.583333333333333,0.475426242558099,0.491586538461538,0.120213854363047,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","4","4",0.549295774647887,0.556089743589744,0.625,0.5,0.410114879602925,0.467548076923077,0.112540774708003,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","4","5",0.47887323943662,0.495230524642289,0.108108108108108,0.5,0.504807525082017,0.465421303656598,-0.0150704304575781,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","4","5",0.450704225352113,0.445548489666137,0.567567567567568,0.477272727272727,0.566595848106495,0.466613672496025,-0.112065524030938,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","5","1",0.513888888888889,0.465909090909091,0.25,0.333333333333333,0.338494406245243,0.430194805194805,-0.0731272424127131,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","5","1",0.402777777777778,0.387987012987013,0.321428571428571,0.272727272727273,0.312164853925358,0.408685064935065,-0.219186829496401,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","5","2",0.513888888888889,0.503088803088803,0.114285714285714,0.5,0.479905894876529,0.449420849420849,0.00982471864864824,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","5","2",0.583333333333333,0.581467181467181,0.514285714285714,0.580645161290323,0.526240434674731,0.553667953667954,0.164465494742148,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","5","3",0.416666666666667,0.36978756884343,0.032258064516129,0.0769230769230769,0.31879702945221,0.317859952793076,-0.335241315769343,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","5","3",0.472222222222222,0.442171518489379,0.225806451612903,0.333333333333333,0.44126688692921,0.396538158929976,-0.125993988430253,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","5","4",0.597222222222222,0.544059795436664,0.161290322580645,0.625,0.47660535157073,0.52006294256491,0.138838613157653,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","5","4",0.527777777777778,0.526357199055862,0.516129032258065,0.457142857142857,0.432835695593653,0.468922108575924,0.0522236405105397,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","5","5",0.52112676056338,0.48838141025641,0.15625,0.416666666666667,0.463449810809933,0.495192307692308,-0.0308513431551183,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","5","5",0.690140845070423,0.681490384615385,0.59375,0.678571428571429,0.383482379272182,0.336538461538462,0.369553794497981,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","6","1",0.583333333333333,0.525925925925926,0.296296296296296,0.421052631578947,0.379689452701743,0.496296296296296,0.0569557631323534,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","6","1",0.541666666666667,0.551851851851852,0.592592592592593,0.421052631578947,0.339856215608462,0.4559670781893,0.10056599371481,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","6","2",0.458333333333333,0.43006993006993,0.0909090909090909,0.25,0.422499017089552,0.405205905205905,-0.186989398001691,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","6","2",0.486111111111111,0.486013986013986,0.484848484848485,0.444444444444444,0.467031808175222,0.441724941724942,-0.027874733666903,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","6","3",0.611111111111111,0.548387096774194,0.0967741935483871,1,0.470346406596999,0.435483870967742,0.23979888721877,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","6","3",0.527777777777778,0.518489378442171,0.451612903225806,0.451612903225806,0.408737937786618,0.492918961447679,0.036978756884343,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","6","4",0.541666666666667,0.51625386996904,0.0588235294117647,0.666666666666667,0.525349521911707,0.525541795665635,0.0812143664678236,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","6","4",0.597222222222222,0.589009287925697,0.441176470588235,0.6,0.403261281524214,0.380804953560371,0.186671340370159,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","6","5",0.633802816901408,0.573089700996678,0.285714285714286,0.571428571428571,0.46398063989066,0.49875415282392,0.179555196555442,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","6","5",0.549295774647887,0.528239202657807,0.428571428571429,0.428571428571429,0.358318226598186,0.462209302325581,0.0564784053156146,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","7","1",0.611111111111111,0.561904761904762,0.266666666666667,0.571428571428571,0.431069577094538,0.497619047619048,0.154227319728374,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","7","1",0.513888888888889,0.497619047619048,0.4,0.413793103448276,0.457187728899549,0.493253968253968,-0.00478666188213458,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","7","2",0.513888888888889,0.475,0.125,0.363636363636364,0.379323357180337,0.40390625,-0.0690579574727849,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","7","2",0.486111111111111,0.478125,0.40625,0.419354838709677,0.413306990563834,0.425,-0.0439046244757207,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","7","3",0.583333333333333,0.539732494099134,0.225806451612903,0.538461538461538,0.583505767601194,0.623918174665618,0.102294177923576,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","7","3",0.5,0.494099134539732,0.451612903225806,0.424242424242424,0.366868350115392,0.435483870967742,-0.0117281418574362,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","7","4",0.513888888888889,0.466955153422502,0.129032258064516,0.333333333333333,0.374480474996475,0.410306845003934,-0.0878092489514414,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","7","4",0.652777777777778,0.651848937844217,0.645161290322581,0.588235294117647,0.381655893043635,0.399685287175452,0.301219631276,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","7","5",0.486111111111111,0.46037296037296,0.151515151515152,0.357142857142857,0.392233162540236,0.409090909090909,-0.099777561002961,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","7","5",0.486111111111111,0.479020979020979,0.393939393939394,0.433333333333333,0.507501347851216,0.514374514374514,-0.0424052095644132,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","8","1",0.561643835616438,0.533712121212121,0.242424242424242,0.533333333333333,0.50049002169047,0.45,0.0830507224584517,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","8","1",0.493150684931507,0.481818181818182,0.363636363636364,0.428571428571429,0.462958639673214,0.485606060606061,-0.0372193684159388,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","8","2",0.569444444444444,0.541958041958042,0.212121212121212,0.583333333333333,0.471031979438683,0.487179487179487,0.112193638801015,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","8","2",0.486111111111111,0.481351981351981,0.424242424242424,0.4375,0.519844009105336,0.53962703962704,-0.0373978796003383,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","8","3",0.527777777777778,0.551083591331269,0.131578947368421,0.833333333333333,0.733265928223109,0.680727554179567,0.184541939824473,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","8","3",0.513888888888889,0.520897832817337,0.394736842105263,0.555555555555556,0.474845233845605,0.447368421052632,0.0430997115920616,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","8","4",0.569444444444444,0.546620046620047,0.272727272727273,0.5625,0.484917240796542,0.443278943278943,0.111747539066919,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","8","4",0.513888888888889,0.513986013986014,0.515151515151515,0.472222222222222,0.458787877259023,0.47047397047397,0.027874733666903,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","8","5",0.569444444444444,0.464507542147294,0.173913043478261,0.25,0.26308444563096,0.392635314995563,-0.0796111732250504,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","8","5",0.5,0.459627329192547,0.347826086956522,0.275862068965517,0.282912479481981,0.453416149068323,-0.076761986919903,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","9","1",0.5,0.46875,0.1875,0.375,0.434026922130087,0.4421875,-0.0747017880833996,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","9","1",0.555555555555556,0.540625,0.40625,0.5,0.525718827751372,0.59453125,0.0840548475181792,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","9","2",0.541666666666667,0.520897832817337,0.147058823529412,0.555555555555556,0.534620425708769,0.55030959752322,0.0630915175301304,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","9","2",0.555555555555556,0.546439628482972,0.382352941176471,0.541666666666667,0.415556102390098,0.448142414860681,0.0983611844205792,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","9","3",0.666666666666667,0.631114675220529,0.448275862068966,0.619047619047619,0.500536777203767,0.604651162790698,0.282956575332719,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","9","3",0.5,0.480352846832398,0.379310344827586,0.379310344827586,0.552114637852928,0.533279871692061,-0.0392943063352045,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","9","4",0.583333333333333,0.538893344025662,0.310344827586207,0.473684210526316,0.405753513650281,0.5028067361668,0.0865613004169257,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","9","4",0.541666666666667,0.537690457097033,0.517241379310345,0.441176470588235,0.400421892605321,0.421010425020048,0.0740565319073483,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","9","5",0.583333333333333,0.523809523809524,0.166666666666667,0.5,0.421968050893801,0.445238095238095,0.0678844233302131,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","9","5",0.541666666666667,0.516666666666667,0.366666666666667,0.44,0.468184051327998,0.548412698412698,0.0345179570905077,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","10","1",0.527777777777778,0.527777777777778,0.25,0.5625,0.446440266900391,0.41087962962963,0.0668153104781061,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","10","1",0.430555555555556,0.430555555555556,0.333333333333333,0.413793103448276,0.42654328471892,0.431712962962963,-0.14159136794715,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","10","2",0.555555555555556,0.524475524475524,0.151515151515152,0.555555555555556,0.515184669942314,0.543900543900544,0.073749613144785,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","10","2",0.527777777777778,0.526806526806527,0.515151515151515,0.485714285714286,0.454129986364482,0.497668997668998,0.0534471969012675,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","10","3",0.513888888888889,0.513888888888889,0.222222222222222,0.533333333333333,0.519684429138842,0.540123456790124,0.0341992784028385,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","10","3",0.555555555555556,0.555555555555556,0.527777777777778,0.558823529411765,0.474825892022033,0.425154320987654,0.111282976814931,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","10","4",0.597222222222222,0.517558528428094,0.230769230769231,0.4,0.365456973281998,0.505016722408027,0.0415337020619473,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","10","4",0.569444444444444,0.587792642140468,0.653846153846154,0.435897435897436,0.293612466927667,0.379598662207358,0.169263934393597,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","RF","PT","CV","4","10","5",0.583333333333333,0.511111111111111,0.222222222222222,0.4,0.416677262490174,0.518930041152263,0.0264906471413009,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCNC","SVM","PT","CV","4","10","5",0.5,0.488888888888889,0.444444444444444,0.363636363636364,0.359287256168845,0.488065843621399,-0.0215916758543765,NA,NA,"DILIrank 
 (-vLessConcern)"
"MCLCNC","RF","PT","CV","1","1","1",0.739495798319328,0.627030539311241,0.938271604938272,0.745098039215686,0.836056051204077,0.713125406107862,0.338491602361067,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","1","1",0.689075630252101,0.610948667966212,0.827160493827161,0.744444444444444,0.84149833584852,0.711988304093567,0.240971755901951,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","1","2",0.697478991596639,0.610136452241715,0.851851851851852,0.741935483870968,0.792483686270409,0.664717348927875,0.248523372175911,NA,NA,"DILIrank"
"MCLCNC","SVM","PT","CV","1","1","2",0.672268907563025,0.647498375568551,0.716049382716049,0.783783783783784,0.844771515511683,0.708576998050682,0.283615148682698,NA,NA,"DILIrank"
"MCLCNC","RF","PT","CV","1","1","3",0.697478991596639,0.641982864137087,0.842105263157895,0.727272727272727,0.845310586443617,0.743574051407589,0.310802690235285,NA,NA,"DILIrank"
